Establishment ID,Name,Address,Zip Code,Owner,License Number,License Type,Most Recent License Date,Establishment Type,Status,Restaurant Complexity Level,Review Frequency in Days,Location
5210,Black Horse Cantina II,3788 Central,4821,Jaime Carrillo,083428,Fixed Establishment,04/05/2016,Food Service Establishment,Open,Medium,360,"location
(42.32498, -83.13294)"
5307,Black Orchid,17040 Plymouth Rd,48227,Jeannette Charara,202843,Fixed Establishment,04/26/2018,Food Service Establishment,,,180,"location
(42.37255, -83.21402)"
1436,Blackwell Institute,9330 Shoemaker St,48213,DETROIT BOARD OF EDUCATION,035615,Fixed Establishment,05/15/2017,Public School,Open,,210,"location
(42.38913, -83.00535)"
4364,Bleu Detroit,1540 Woodward Ave,48226,"Bleu Detroit,LLC",072056,Fixed Establishment,07/05/2017,Food Service Establishment,Open,,365,"location
(42.33566, -83.04946)"
450,Blimpies,108 W Hancock,48201,Mahmoud Sleiman,034234,Fixed Establishment,04/27/2018,Food Service Establishment,Open,Medium,365,"location
(42.3552, -83.06545)"
3076,Blue Cross Blue Shield,600 E Lafayette Ave,48226,Blue Cross Blue Shield,072156,Fixed Establishment,,Food Service Establishment,Open,High,180,"location
(42.33432, -83.03945)"
1052,Blue Diamond,2453 Campbell St N,48209,Daniel Vega,078800,Fixed Establishment,04/29/2016,Food Service Establishment,Open,,365,"location
(42.32147, -83.10734)"
4418,Blue Fish and Chicken,11611 Linwood Ave,48206,,208181,Fixed Establishment,,Food Service Establishment,Plan Review,High,180,"location
(42.38219, -83.1149)"
3513,Blue Star Cafe,239 W Congress St,48226,Barry J. Winfree/Team Way Inc,056753,Fixed Establishment,05/05/2017,Food Service Establishment,Temporarily Closed,Medium,365,"location
(42.32899, -83.04848)"
505,Blue Star Lounge,10600 Joy Rd,48204,DRU Underwood,064803,Fixed Establishment,,Food Service Establishment,Open,,365,"location
(42.35901, -83.16546)"
3931,Blue Water Exploration Commissary,13000 Denmark St,48217,Blue Water Exploration LTD,37081,Mobile Food Commissary,04/19/2018,Food Service Establishment,Seasonal,,380,"location
(42.29268, -83.14471)"
262,B. M. G. Bar & Grill,20809 Joy Rd,48228,BMG Inc.,033915,Fixed Establishment,,Food Service Establishment,Open,High,365,"location
(42.35713, -83.24475)"
5378,Bobcat Bonnies,1800 Michigan Ave,48216,Matthew R. Buskard,204139,Fixed Establishment,05/07/2018,Food Service Establishment,Open,High,180,"location
(42.22775, -83.19209)"
476,Bob's Pizza Palace Inc.,20510 W Seven Mile Rd,48219,Robert W. Bury,034272,Fixed Establishment,05/08/2018,Food Service Establishment,Open,High,180,"location
(42.42971, -83.24483)"
2813,Bogartz Food and Spirits,17441 Mack Ave,48224,Jason Van Biervliet,077861,Fixed Establishment,04/19/2018,Food Service Establishment,Open,,180,"location
(42.39884, -82.91953)"
4926,"Boggs, James & Grace Lee Boggs School",4141 Mitchell,48207,Detroit Board of Education,078755,Fixed Establishment,05/15/2017,Charter School,Open,Medium,210,"location
(42.36107, -83.03314)"
3966,Bookies Bar and Grille,2208 Cass Ave,48226,Lambredt Jerant,062769,Fixed Establishment,05/02/2018,Food Service Establishment,Open,High,180,"location
(42.33687, -83.05549)"
2342,Bookie's Ham & Soul ,23636 Grand River Ave,48219,K-Law Inc,083431,Fixed Establishment,04/22/2016,Food Service Establishment,Permanently Closed,,180,"location
(42.42307, -83.2731)"
1656,Boston Market #976,18610 Livernois Ave,48221,Boston Market Corporation,035995,Fixed Establishment,05/10/2018,Food Service Establishment,Open,,180,"location
(42.42874, -83.14081)"
964,Bouzouki Club,432 E Lafayette Ave,48226,"Temple Plaza Hotel, Inc.",035006,Fixed Establishment,04/27/2018,Food Service Establishment,Open,,365,"location
(42.33361, -83.04231)"
1118,Bow Elementary School,19801 Prevost Ave,48235,Detroit Board of Education,035195,Fixed Establishment,04/30/2018,Public School,Open,,210,"location
(42.43696, -83.20513)"
5404,Bozii Restaurant,100 Renaissance Dr Ste. A102 ,48226,Dave Bachtold,217926,Fixed Establishment,02/09/2017,Food Service Establishment,Permanently Closed,High,365,"location
(42.32903, -83.03977)"
361,Brandy's on 7,6141 E Seven Mile Rd,48234,Margaret Miron,078642,Fixed Establishment,04/26/2016,Food Service Establishment,Open,,365,"location
(42.43368, -83.04112)"
51622517,Brass Rail,18 W Adams,48226,Salman Yono,221934,Fixed Establishment,,Food Service Establishment,Open,,180,"location
(42.33699, -83.0515)"
4838,Bread Basket Deli,15603 Grand River Ave,48227,Kevin Karana,208228,Fixed Establishment,03/15/2017,Food Service Establishment,Open,High,180,"location
(42.39275, -83.19974)"
51622568,Bread Basket Deli Downtown Detroit,3242 E Jefferson Ave,48207,Motown Grille Inc,221927,Fixed Establishment,04/30/2018,Food Service Establishment,Open,High,180,"location
(42.34114, -83.01526)"
2718,Bread Basket Wholesale,17740 Woodward Ave ,48203,3-Guys LLC,066391,Fixed Establishment,05/22/2015,Food Service Establishment,Permanently Closed,,180,"location
(42.42187, -83.10757)"
3463,Breithaupt Career/Technical Center,9300 Hubbell Ave,48228,Detroit Public Schools,035405,Fixed Establishment,04/13/2016,Public School,Open,High,210,"location
(42.36371, -83.18667)"
3321,Brenda Scott Middle School,18400 Hoover Rd,48214,Detroit Board Of Ed,051208,Fixed Establishment,04/29/2016,Public School,Open,Medium,210,"location
(42.42945, -83.00337)"
845,Brewer Elementary (K-8),18025 Brock St,48205,Detroit Board of Education,034876,Fixed Establishment,04/29/2016,Public School,Open,Medium,180,"location
(42.42866, -82.96386)"
932,Brewer's Party Room,8225 Gratiot Ave,48213,"E. & D. Brewer, Inc.",034967,Fixed Establishment,04/19/2018,Food Service Establishment,Open,,530,"location
(42.38091, -83.01339)"
1565,Brewery Park Deli,1155 Brewery Park,48207,John Barr,035810,Fixed Establishment,04/30/2018,Food Service Establishment,Open,,365,"location
(42.34259, -83.04152)"
4402,Bridge Academy West,3105 Carpenter St,48212,Mohammed Marwan Issa,078654,Fixed Establishment,04/26/2016,Non-Public School,Open,,210,"location
(42.40748, -83.06179)"
5336,Briggs Detroit,519 E Jefferson Ave,48226,Briggs Sports Bar Inc.,203398,Fixed Establishment,04/17/2018,Food Service Establishment,Open,High,180,"location
(42.33122, -83.03969)"
5121,Brightmoor Artisans Collective,22735 Fenkell St,48223,Neighbors Building Brightmoor,217927,Fixed Establishment,05/08/2017,Food Service Establishment,Open,Medium,180,"location
(42.39995, -83.26621)"
3586,Brioche Doree,22101 Moross Ave,48224,Brioche Doree,035962,Fixed Establishment,05/12/2016,Food Service Establishment,Open,Low,330,"location
(42.42052, -82.91634)"
5144,Broderick Grille,1570 Woodward Ave,48226,W Therell Entertainment Inc,224671,Fixed Establishment,04/27/2018,Food Service Establishment,Open,High,180,"location
(42.33604, -83.05016)"
51622554,Brome Modern Eatery,607 Shelby St,48226,Sam Abbas,226567,Fixed Establishment,08/07/2012,Food Service Establishment,Open,High,180,"location
(42.32928, -83.0484)"
238,Bronx Bar,4476 Second Ave,48201,Bronx Detroit LLC,049604,Fixed Establishment,04/26/2018,Food Service Establishment,Open,High,365,"location
(42.35223, -83.06686)"
5417,Brooklyn Fish and Chicken,18354 Fenkell Ave,48223,Ahmed Nasser,217943,Fixed Establishment,05/02/2018,Food Service Establishment,,High,180,"location
(42.4011, -83.22101)"
2675,Brooklyn Street Local,1266 Michigan Ave,48226,"Brooklyn Street Local, LLC",071796,Fixed Establishment,04/19/2018,Food Service Establishment,Open,,180,"location
(42.33171, -83.06358)"
3579,Brooksey's,7625 W Warren Ave,4821,"Brooksy J. Irvine, Jr.--member",059569,Fixed Establishment,,Food Service Establishment,Open,Medium,365,"location
(42.34448, -83.14544)"
5163,Brown's Kitchen,17150 Schaefer Hwy,48235,Vaughn Brown,082494,Fixed Establishment,,Food Service Establishment,Permanently Closed,High,180,"location
(42.41748, -83.17948)"
51622705,Brujo,474 Peterboro St #105,48201,Petro G Drakopoulos,jb022618,Fixed Establishment,07/09/2018,Food Service Establishment,Open,High,180,"location
(42.34422, -83.06167)"
1431,BT'S (Tycoons DBA Celebrity Reservation),12210 E Eight Mile Rd,48205,Nicholas J. Faranso,035610,Fixed Establishment,04/28/2017,Food Service Establishment,Open,High,180,"location
(42.44869, -83.00121)"
5072,Bucharest Catering ,1697 Abbott St,48216,Bogdan Tarason,217931,Fixed Establishment,05/07/2018,Food Service Establishment,Open,,185,"location
(42.32551, -83.06673)"
4781,Bucharest Grill,1623 Michigan Ave,48216,Bogdan Tarasov,077094,Fixed Establishment,05/07/2018,Food Service Establishment,Open,Low,180,"location
(42.33118, -83.06875)"
5206,Bucharest Grill,2684 E Jefferson Ave,48207,Mr. Bogdan Tarasov,083430,Fixed Establishment,05/07/2018,Food Service Establishment,Open,,180,"location
(42.33843, -83.02058)"
51622487,Bucharest Grill,19492 Livernois,48221,Bogdan Tarasov,217940,Fixed Establishment,05/07/2018,Food Service Establishment,Open,High,180,"location
(42.43659, -83.14133)"
4811,Bucharest Grill Piquette,110 Piquette Ave,48202,Bogdan Tarasov,082498,Fixed Establishment,05/07/2018,Food Service Establishment,Open,High,180,"location
(42.36695, -83.06864)"
749,Buddy's Rendezvous Pizza,17125 Conant,48212,Robert Jacobs,034747,Fixed Establishment,05/18/2017,Food Service Establishment,Open,High,180,"location
(42.41894, -83.06412)"
1572,"Buddy's West, Inc",19163 Mack Ave,48236,Robert B. Jacobs,035824,Fixed Establishment,05/07/2018,Food Service Establishment,Open,,365,"location
(42.41852, -82.91068)"
4615,Buffalo Wild Wings,1218 Randolph St,48226,AMC Detroit Inc.,074015,Fixed Establishment,05/11/2018,Food Service Establishment,Open,Medium,180,"location
(42.33437, -83.04456)"
1474,Bunche Elementary,2715 Macomb,48207,Detroit Board of Education,035663,Fixed Establishment,05/15/2017,Public School,Open,,210,"location
(42.34351, -83.02479)"
51622464,Burger Grille LLC,15539 Schoolcraft,48227,Andrea N. Christian,217922,Fixed Establishment,,Food Service Establishment,Open,,180,"location
(42.38671, -83.19889)"
5164,Burger King,16245 Livernois Ave,48221,EYM King of Michigan LLC,083425,Fixed Establishment,06/06/2018,Food Service Establishment,,High,180,"location
(42.41191, -83.14096)"
1786,Burger King,20240 Plymouth Rd,48228,EYM King of Michigan LLC,078378,Fixed Establishment,,Food Service Establishment,Open,High,180,"location
(42.37193, -83.23905)"
1068,Burger King,17440 E Warren Ave,48224,EYM King of Michigan LLC,078356,Fixed Establishment,06/06/2018,Food Service Establishment,Open,,180,"location
(42.4075, -82.92512)"
1005,Burger King,2155 Gratiot Ave,48207,EYM King of Michigan LLC,078348,Fixed Establishment,06/06/2018,Food Service Establishment,Open,,365,"location
(42.35016, -83.03405)"
1785,Burger King ,3200 W Davison Ave,48238,EYM King of Michigan LLC,075686,Fixed Establishment,06/06/2018,Food Service Establishment,Open,High,365,"location
(42.39117, -83.12814)"
753,Burger King ,8201 Woodward Ave,48202,EYM King of Michigan LLC,077752,Fixed Establishment,08/02/2018,Food Service Establishment,Open,Medium,365,"location
(42.37516, -83.07709)"
1426,Burger King ,13600 W McNichols Rd,48235,EYM King of Michigan LLC,077773,Fixed Establishment,06/06/2018,Food Service Establishment,Open,,180,"location
(42.41681, -83.18043)"
1475,Burger King ,15500 W Seven Mile Rd,48235,EYM King of Michigan LLC,077772,Fixed Establishment,06/06/2018,Food Service Establishment,Open,,180,"location
(42.43067, -83.20046)"
1012,Burger King ,9871 Livernois Ave,48204,EYM King of Michigan LLC,075689,Fixed Establishment,06/06/2018,Food Service Establishment,Open,Medium,365,"location
(42.36976, -83.13926)"
207,Burger King ,9239 Gratiot Ave,48213,EYM King of Michigan LLC,075687,Fixed Establishment,06/06/2018,Food Service Establishment,Open,,365,"location
(42.38989, -83.00746)"
1373,Burger King ,20200 Grand River Ave,48219,EYM King of Michigan LLC,077776,Fixed Establishment,05/25/2017,Food Service Establishment,Open,,365,"location
(42.40962, -83.23946)"
680,Burger King ,12661 Mack Ave,48215,EYM King of Michigan LLC,075688,Fixed Establishment,06/06/2018,Food Service Establishment,Open,,365,"location
(42.38425, -82.96589)"
661,Burger King ,18021 Kelly Rd,48224,EYM King of Michigan LLC,078342,Fixed Establishment,04/22/2016,Food Service Establishment,Open,Medium,365,"location
(42.42808, -82.95809)"
51622836,Burger King #1190,6251 W Vernor Highway,48209,Carrols LLC,1400,Fixed Establishment,,Food Service Establishment,Open,,365,"location
(42.31536, -83.10895)"
51622835,Burger King #1191,1425 W Lafayette Blvd,48216,Paul Flanders,230533,Fixed Establishment,08/22/2018,Food Service Establishment,Open,,365,"location
(42.32548, -83.06147)"
1126,Burger King #1640,6251 Vernor StW,48209,"Excel Services, Inc.",035203,Fixed Establishment,04/13/2016,Food Service Establishment,Open,,365,
1134,Burger King #4724,1425 W Lafayette,48216,"Excel Services, Inc.",035213,Fixed Establishment,04/19/2018,Food Service Establishment,Open,,365,"location
(42.32548, -83.06147)"
1359,Burger King Corp #13332,200 Renaissance Center A-1042,48243,"Your Way Restaurants, Inc.",035498,Fixed Establishment,04/19/2018,Food Service Establishment,Open,Medium,365,
1576,Burger King Corp #6796,19901 Van Dyke Ave,48234,GPS Hospitality Partners III,081578,Fixed Establishment,04/28/2017,Food Service Establishment,Open,High,180,"location
(42.44168, -83.02512)"
870,Burns Elementary- Middle School,14350 Terry St,48227,Detroit Board of Education,034903,Fixed Establishment,04/30/2018,Public School,Open,,210,"location
(42.39359, -83.19105)"
51622514,Burroughs,1331 Trumbull,48216,Barry Caplan,220241,Fixed Establishment,05/22/2018,Food Service Establishment,Open,Medium,365,"location
(42.32703, -83.06498)"
2653,Burton International,2001 Martin Luther King Blvd,48208,Detroit Board of Education,051205,Fixed Establishment,05/15/2017,Public School,Open,,210,"location
(42.33991, -83.07835)"
3895,Butcher's Inn,1489 Winder Ave,48207,219 Company/Charles Nolan,079259,Fixed Establishment,04/30/2018,Food Service Establishment,Permanently Closed,High,180,"location
(42.34659, -83.03873)"
1099,Butzel Recreation Center,7737 Kercheval Ave,48214,Detroit Parks and Recreation,203694,Fixed Establishment,05/08/2018,Food Service Establishment,Open,,365,"location
(42.358, -83.00225)"
591,Byblos Cafe & Grill,87 W Palmer Ave,48202,Brian Ahmad,047840,Fixed Establishment,04/30/2018,Food Service Establishment,Temporarily Closed,High,180,"location
(42.36133, -83.06925)"
4406,Byblos Cafe & Grill II,4830 Cass Ave,48201,Bourhan Ahmad,075433,Fixed Establishment,04/30/2018,Food Service Establishment,Open,High,180,"location
(42.35557, -83.06589)"
318,Cadieux Cafe,4300 Cadieux  Rd,48224,"Cadieux Cafe, Inc.",034013,Fixed Establishment,04/24/2018,Food Service Establishment,Open,,180,"location
(42.40155, -82.92648)"
4322,Cadillac Square Diner,111 Cadillac Sq,48226,Agustin Tinaj,071398,Fixed Establishment,,Food Service Establishment,Open,Medium,180,"location
(42.33198, -83.04428)"
612,Cafe 1 - Henry Ford Health System,1 Ford Place,48202,Henry Ford Health System,046681,Fixed Establishment,05/15/2018,Food Service Establishment,Open,High,180,"location
(42.36358, -83.07506)"
5061,Cafe' 78,4454 Woodward Ave,48201,David Kwiatkowski,202849,Fixed Establishment,06/29/2016,Food Service Establishment,Open,High,180,"location
(42.35369, -83.06155)"
4878,Cafe Con Leche - Nord,2990 W Grand Blvd,48202,Melissa Fernandez,079500,Fixed Establishment,06/02/2015,Food Service Establishment,Plan Review,Medium,180,"location
(42.36831, -83.07731)"
4089,Cafe D'Mongo's Speakeasy,1439 Griswold St,48226,DEE & L Development,072503,Fixed Establishment,04/30/2018,Food Service Establishment,Open,Medium,365,"location
(42.33429, -83.05011)"
51622660,Cafe Sushi,1933 W Maple Road,48084,Wen Sheng Zhou,ps120517,Fixed Establishment,,Food Service Establishment,Open,,90,"location
(42.32064, -83.17829)"
5226,Calexico,1040 Woodward Ave,48226,Randy Dickow,203384,Fixed Establishment,04/30/2018,Food Service Establishment,Open,High,180,"location
(42.3328, -83.04668)"
1440,Campus Diner,5470 Cass Ave,48202,Anton Vuljaj,065286,Fixed Establishment,08/09/2018,Food Service Establishment,Open,High,180,"location
(42.36054, -83.06899)"
308,Capers,14726 Gratiot Ave,48205,Gary F. Jacobs,033993,Fixed Establishment,04/20/2016,Food Service Establishment,Open,High,180,"location
(42.44055, -82.97368)"
5280,Capital Hook Fish & Chicken Inc,10600 W Seven Mile Rd,48221,Shaef Alsanai,221983,Fixed Establishment,,Food Service Establishment,,,180,"location
(42.43153, -83.16806)"
5398,Captain Jay's #102,9654 Gratiot Ave,48213,Abdallah Sheik,212779,Fixed Establishment,04/18/2018,Food Service Establishment,Open,Medium,180,"location
(42.39238, -83.00529)"
5221,Captain Jay's #119,14420 Seven Mile Rd W,48235,Abadallah Sheik,200013,Fixed Establishment,04/18/2018,Food Service Establishment,Plan Review,,180,"location
(42.43122, -83.18835)"
51622560,Captain Jay's #120,4851 St Antoine St,48201,Abdallah Sheik,221569,Fixed Establishment,04/18/2018,Food Service Establishment,Open,High,180,"location
(42.35895, -83.05679)"
5324,Captain Jay's Fish & Chicken,18400 W Warren,48228,Warren Food Groups LLC,204143,Fixed Establishment,,Food Service Establishment,,,180,"location
(42.34355, -83.21999)"
3620,Captain Jay's Fish & Chicken,19041 Van Dyke Ave,48234,Mahdiur Rahman,067904,Fixed Establishment,04/21/2016,Food Service Establishment,Open,High,180,"location
(42.43358, -83.02456)"
2811,Captain Jay's Fish & Chicken,9623 Gratiot Ave,48213,Amana Foods,054635,Fixed Establishment,04/22/2016,Food Service Establishment,Permanently Closed,,180,"location
(42.39232, -83.00632)"
2647,Captain Jay's Fish & Chicken #101,9233 Greenfield Ave,48228,Amana Food Inc,049601,Fixed Establishment,,Food Service Establishment,Open,,180,"location
(42.36332, -83.19758)"
4323,Captain Jay's Fish & Chicken #104,18440 W Warren Ave,48228,"Warren Food Group, LLC",071985,Fixed Establishment,04/21/2016,Food Service Establishment,Open,High,180,"location
(42.34353, -83.2206)"
